"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 15, 2016","1,878.87","1,915.83","1,918.30","1,873.35","312.36M","-1.11%"
"Jan 18, 2016","1,878.45","1,856.03","1,882.21","1,854.55","276.94M","-0.02%"
"Jan 19, 2016","1,889.64","1,879.80","1,889.90","1,866.76","335.32M","0.60%"
"Jan 20, 2016","1,845.45","1,885.36","1,885.36","1,830.06","407.30M","-2.34%"
"Jan 21, 2016","1,840.53","1,848.10","1,860.02","1,838.04","433.74M","-0.27%"
"Jan 22, 2016","1,879.43","1,860.30","1,879.43","1,859.54","408.46M","2.11%"
"Jan 25, 2016","1,893.43","1,890.15","1,901.22","1,882.74","315.30M","0.74%"
"Jan 26, 2016","1,871.69","1,881.87","1,884.13","1,862.98","298.82M","-1.15%"
"Jan 27, 2016","1,897.87","1,888.07","1,902.03","1,883.39","348.90M","1.40%"
"Jan 28, 2016","1,906.94","1,885.38","1,907.56","1,877.78","354.31M","0.48%"
"Jan 29, 2016","1,912.06","1,905.01","1,912.07","1,888.48","386.56M","0.27%"
"Feb 01, 2016","1,924.82","1,919.62","1,926.11","1,912.85","440.32M","0.67%"
"Feb 02, 2016","1,906.60","1,914.96","1,920.02","1,906.06","412.27M","-0.95%"
"Feb 03, 2016","1,890.67","1,893.83","1,894.72","1,882.75","408.60M","-0.84%"
"Feb 04, 2016","1,916.26","1,900.48","1,917.09","1,897.18","365.80M","1.35%"
"Feb 05, 2016","1,917.79","1,914.55","1,921.76","1,910.31","305.77M","0.08%"
"Feb 11, 2016","1,861.54","1,872.68","1,877.77","1,858.90","386.43M","-2.93%"
"Feb 12, 2016","1,835.28","1,850.67","1,857.12","1,817.97","470.50M","-1.41%"
"Feb 15, 2016","1,862.20","1,857.33","1,864.62","1,847.60","284.60M","1.47%"
"Feb 16, 2016","1,888.30","1,870.10","1,892.15","1,868.11","388.32M","1.40%"
"Feb 17, 2016","1,883.94","1,889.41","1,897.37","1,881.03","344.63M","-0.23%"
"Feb 18, 2016","1,908.84","1,909.40","1,910.12","1,898.49","332.58M","1.32%"
"Feb 19, 2016","1,916.24","1,904.50","1,916.24","1,902.24","312.20M","0.39%"
"Feb 22, 2016","1,916.36","1,911.56","1,921.14","1,905.85","267.86M","0.01%"
"Feb 23, 2016","1,914.22","1,928.85","1,929.53","1,909.79","326.81M","-0.11%"
"Feb 24, 2016","1,912.53","1,908.71","1,918.63","1,906.19","281.60M","-0.09%"
"Feb 25, 2016","1,918.57","1,919.08","1,928.49","1,906.99","305.79M","0.32%"
"Feb 26, 2016","1,920.16","1,927.10","1,927.80","1,917.07","280.22M","0.08%"
"Feb 29, 2016","1,916.66","1,921.76","1,927.05","1,916.66","275.05M","-0.18%"
"Mar 02, 2016","1,947.42","1,944.27","1,949.94","1,942.24","323.35M","1.60%"
"Mar 03, 2016","1,958.17","1,957.83","1,958.17","1,946.57","420.98M","0.55%"
"Mar 04, 2016","1,955.63","1,956.01","1,958.46","1,949.47","316.42M","-0.13%"
"Mar 07, 2016","1,957.87","1,961.26","1,963.43","1,955.97","344.61M","0.11%"
"Mar 08, 2016","1,946.12","1,958.94","1,958.94","1,935.55","358.68M","-0.60%"
"Mar 09, 2016","1,952.95","1,940.55","1,952.95","1,938.32","355.39M","0.35%"
"Mar 10, 2016","1,969.33","1,958.87","1,976.19","1,955.67","352.32M","0.84%"
"Mar 11, 2016","1,971.41","1,968.30","1,975.87","1,966.65","303.42M","0.11%"
"Mar 14, 2016","1,972.27","1,985.74","1,985.90","1,970.56","357.08M","0.04%"
"Mar 15, 2016","1,969.97","1,975.61","1,979.46","1,966.44","264.58M","-0.12%"
"Mar 16, 2016","1,974.90","1,971.58","1,982.08","1,969.66","294.46M","0.25%"
"Mar 17, 2016","1,987.99","1,984.69","2,000.30","1,984.33","291.58M","0.66%"
"Mar 18, 2016","1,992.12","1,996.31","1,996.31","1,986.04","385.85M","0.21%"
"Mar 21, 2016","1,989.76","1,999.25","2,003.12","1,982.70","323.26M","-0.12%"
"Mar 22, 2016","1,996.81","1,993.37","1,997.76","1,986.87","383.75M","0.35%"
"Mar 23, 2016","1,995.12","1,996.47","2,001.67","1,989.84","367.55M","-0.08%"
"Mar 24, 2016","1,985.97","1,988.46","1,992.76","1,981.17","341.17M","-0.46%"
"Mar 25, 2016","1,983.81","1,991.06","1,991.06","1,981.53","463.42M","-0.11%"
"Mar 28, 2016","1,982.54","1,984.93","1,992.46","1,981.37","410.47M","-0.06%"
"Mar 29, 2016","1,994.91","1,986.93","1,997.33","1,984.07","385.45M","0.62%"
"Mar 30, 2016","2,002.14","2,005.24","2,009.10","1,998.51","368.30M","0.36%"
"Mar 31, 2016","1,995.85","2,005.72","2,007.43","1,986.74","335.07M","-0.31%"
"Apr 01, 2016","1,973.57","1,994.77","1,994.77","1,970.17","392.26M","-1.12%"
"Apr 04, 2016","1,978.97","1,974.73","1,979.03","1,969.35","363.32M","0.27%"
"Apr 05, 2016","1,962.74","1,972.38","1,973.17","1,959.26","368.16M","-0.82%"
"Apr 06, 2016","1,971.32","1,963.17","1,975.09","1,961.51","358.03M","0.44%"
"Apr 07, 2016","1,973.89","1,978.75","1,980.43","1,964.99","434.06M","0.13%"
"Apr 08, 2016","1,972.05","1,961.29","1,972.12","1,954.11","400.62M","-0.09%"
"Apr 11, 2016","1,970.37","1,972.25","1,973.90","1,963.21","379.54M","-0.09%"
"Apr 12, 2016","1,981.32","1,970.50","1,981.73","1,968.50","387.32M","0.56%"
"Apr 14, 2016","2,015.93","2,004.15","2,016.03","2,000.83","473.52M","1.75%"
"Apr 15, 2016","2,014.71","2,013.38","2,016.95","2,008.68","317.71M","-0.06%"
"Apr 18, 2016","2,009.10","2,001.35","2,009.55","1,998.49","339.25M","-0.28%"
"Apr 19, 2016","2,011.36","2,015.10","2,020.29","2,007.68","401.24M","0.11%"
"Apr 20, 2016","2,005.83","2,017.05","2,023.77","2,005.82","423.96M","-0.27%"
"Apr 21, 2016","2,022.10","2,014.60","2,022.10","2,009.45","392.10M","0.81%"
"Apr 22, 2016","2,015.49","2,014.93","2,017.90","2,010.94","480.47M","-0.33%"
"Apr 25, 2016","2,014.55","2,016.05","2,016.65","2,007.18","397.68M","-0.05%"
"Apr 26, 2016","2,019.63","2,013.26","2,021.59","2,011.85","509.28M","0.25%"
"Apr 27, 2016","2,015.40","2,019.31","2,019.86","2,012.75","412.80M","-0.21%"
"Apr 28, 2016","2,000.93","2,020.83","2,022.99","1,998.60","341.14M","-0.72%"
"Apr 29, 2016","1,994.15","1,998.68","1,999.34","1,983.30","401.06M","-0.34%"
"May 02, 2016","1,978.15","1,991.84","1,991.84","1,977.03","328.20M","-0.80%"
"May 03, 2016","1,986.41","1,988.34","1,989.41","1,979.66","310.49M","0.42%"
"May 04, 2016","1,976.71","1,978.24","1,982.38","1,969.22","352.70M","-0.49%"
"May 09, 2016","1,967.81","1,974.52","1,976.14","1,962.92","342.19M","-0.45%"
"May 10, 2016","1,982.50","1,965.86","1,982.50","1,964.90","369.08M","0.75%"
"May 11, 2016","1,980.10","1,989.17","1,989.17","1,970.48","398.53M","-0.12%"
"May 12, 2016","1,977.49","1,973.28","1,981.49","1,970.54","462.88M","-0.13%"
"May 13, 2016","1,966.99","1,979.97","1,980.45","1,962.77","509.12M","-0.53%"
"May 16, 2016","1,967.91","1,961.91","1,970.53","1,961.32","526.72M","0.05%"
"May 17, 2016","1,968.06","1,973.86","1,975.10","1,962.57","597.58M","0.01%"
"May 18, 2016","1,956.73","1,962.78","1,964.34","1,945.56","696.27M","-0.58%"
"May 19, 2016","1,946.78","1,953.91","1,954.29","1,942.48","505.92M","-0.51%"
"May 20, 2016","1,947.67","1,943.84","1,951.50","1,940.36","388.05M","0.05%"
"May 23, 2016","1,955.25","1,954.26","1,956.77","1,940.44","399.51M","0.39%"
"May 24, 2016","1,937.68","1,951.18","1,951.39","1,937.67","517.08M","-0.90%"
"May 25, 2016","1,960.51","1,953.63","1,964.91","1,951.17","656.87M","1.18%"
"May 26, 2016","1,957.06","1,965.81","1,967.45","1,955.97","558.26M","-0.18%"
"May 27, 2016","1,969.17","1,962.33","1,971.27","1,959.75","523.53M","0.62%"
"May 30, 2016","1,967.13","1,969.72","1,970.54","1,955.49","550.50M","-0.10%"
"May 31, 2016","1,983.40","1,962.47","1,984.18","1,958.16","657.04M","0.83%"
"Jun 01, 2016","1,982.72","1,976.87","1,986.76","1,975.82","502.29M","-0.03%"
"Jun 02, 2016","1,985.11","1,983.86","1,988.00","1,978.82","474.23M","0.12%"
"Jun 03, 2016","1,985.84","1,991.58","1,991.58","1,979.66","540.86M","0.04%"
"Jun 07, 2016","2,011.63","1,993.08","2,011.67","1,992.77","481.35M","1.30%"
"Jun 08, 2016","2,027.08","2,013.72","2,027.09","2,008.59","497.94M","0.77%"
"Jun 09, 2016","2,024.17","2,028.02","2,035.27","2,012.14","599.68M","-0.14%"
"Jun 10, 2016","2,017.63","2,022.77","2,022.77","2,014.15","404.30M","-0.32%"
"Jun 13, 2016","1,979.06","2,001.03","2,001.79","1,976.69","443.00M","-1.91%"
"Jun 14, 2016","1,972.03","1,976.80","1,982.32","1,965.34","439.94M","-0.36%"
"Jun 15, 2016","1,968.83","1,972.00","1,975.87","1,960.97","376.77M","-0.16%"
"Jun 16, 2016","1,951.99","1,971.53","1,974.01","1,944.80","438.79M","-0.86%"
"Jun 17, 2016","1,953.40","1,966.23","1,970.54","1,949.60","485.27M","0.07%"
"Jun 20, 2016","1,981.12","1,974.43","1,984.07","1,969.56","391.34M","1.42%"
"Jun 21, 2016","1,982.70","1,977.80","1,983.87","1,971.99","557.44M","0.08%"
"Jun 22, 2016","1,992.58","1,981.78","1,994.76","1,979.37","407.44M","0.50%"
"Jun 23, 2016","1,986.71","1,989.42","1,990.71","1,980.14","455.39M","-0.29%"
"Jun 24, 2016","1,925.24","2,001.55","2,001.55","1,892.75","750.55M","-3.09%"
"Jun 27, 2016","1,926.85","1,901.85","1,926.87","1,900.83","394.27M","0.08%"
"Jun 28, 2016","1,936.22","1,907.71","1,937.99","1,907.49","373.46M","0.49%"
"Jun 29, 2016","1,956.36","1,946.31","1,966.21","1,941.90","451.19M","1.04%"
"Jun 30, 2016","1,970.35","1,971.54","1,972.81","1,959.28","349.86M","0.72%"
"Jul 01, 2016","1,987.32","1,977.36","1,993.98","1,975.89","448.13M","0.86%"
"Jul 04, 2016","1,995.30","1,989.44","1,997.37","1,985.11","468.61M","0.40%"
"Jul 05, 2016","1,989.85","1,995.69","1,996.77","1,985.94","405.49M","-0.27%"
"Jul 06, 2016","1,953.12","1,980.11","1,982.80","1,944.33","457.44M","-1.85%"
"Jul 07, 2016","1,974.08","1,963.30","1,976.49","1,959.83","378.76M","1.07%"
"Jul 08, 2016","1,963.10","1,972.28","1,979.75","1,956.91","356.53M","-0.56%"
"Jul 11, 2016","1,988.54","1,979.36","1,990.95","1,977.81","337.76M","1.30%"
"Jul 12, 2016","1,991.23","1,991.13","1,998.03","1,986.45","432.65M","0.14%"
"Jul 13, 2016","2,005.55","2,007.65","2,013.60","1,995.84","357.64M","0.72%"
"Jul 14, 2016","2,008.77","2,004.12","2,009.67","1,997.94","340.23M","0.16%"
"Jul 15, 2016","2,017.26","2,015.37","2,022.34","2,011.10","477.81M","0.42%"
"Jul 18, 2016","2,021.11","2,018.22","2,022.11","2,012.30","380.09M","0.19%"
"Jul 19, 2016","2,016.89","2,022.80","2,023.22","2,010.27","380.80M","-0.21%"
"Jul 20, 2016","2,015.46","2,013.40","2,015.47","2,003.87","316.34M","-0.07%"
"Jul 21, 2016","2,012.22","2,019.36","2,020.55","2,007.59","391.05M","-0.16%"
"Jul 22, 2016","2,010.34","2,005.37","2,014.44","2,002.66","320.95M","-0.09%"
"Jul 25, 2016","2,012.32","2,014.74","2,020.69","2,006.63","350.23M","0.10%"
"Jul 26, 2016","2,027.34","2,009.40","2,027.34","2,008.25","338.61M","0.75%"
"Jul 27, 2016","2,025.05","2,027.07","2,030.69","2,021.15","411.66M","-0.11%"
"Jul 28, 2016","2,021.10","2,029.07","2,029.38","2,014.36","350.88M","-0.20%"
"Jul 29, 2016","2,016.19","2,023.24","2,028.99","2,016.19","366.38M","-0.24%"
"Aug 01, 2016","2,029.61","2,024.71","2,031.58","2,024.57","369.59M","0.67%"
"Aug 02, 2016","2,019.03","2,023.55","2,026.10","2,017.59","409.94M","-0.52%"
"Aug 03, 2016","1,994.79","2,008.68","2,008.68","1,993.00","485.85M","-1.20%"
"Aug 04, 2016","2,000.03","2,006.08","2,006.48","1,994.73","326.51M","0.26%"
"Aug 05, 2016","2,017.94","2,006.23","2,018.16","2,004.37","289.29M","0.90%"
"Aug 08, 2016","2,031.12","2,025.55","2,031.14","2,018.81","270.48M","0.65%"
"Aug 09, 2016","2,043.78","2,033.52","2,046.03","2,032.18","436.72M","0.62%"
"Aug 10, 2016","2,044.64","2,043.03","2,049.36","2,039.86","331.09M","0.04%"
"Aug 11, 2016","2,048.80","2,042.64","2,048.80","2,035.25","346.08M","0.20%"
"Aug 12, 2016","2,050.47","2,053.82","2,060.84","2,046.15","376.49M","0.08%"
"Aug 16, 2016","2,047.76","2,056.00","2,063.09","2,047.73","374.87M","-0.13%"
"Aug 17, 2016","2,043.75","2,045.37","2,048.29","2,032.53","391.72M","-0.20%"
"Aug 18, 2016","2,055.47","2,048.15","2,056.09","2,041.90","353.08M","0.57%"
"Aug 19, 2016","2,056.24","2,057.90","2,059.30","2,049.52","392.32M","0.04%"
"Aug 22, 2016","2,042.16","2,054.37","2,054.71","2,040.51","343.50M","-0.68%"
"Aug 23, 2016","2,049.93","2,044.27","2,051.43","2,041.86","360.41M","0.38%"
"Aug 24, 2016","2,043.76","2,050.82","2,052.74","2,039.53","285.18M","-0.30%"
"Aug 25, 2016","2,042.92","2,041.58","2,046.00","2,035.01","277.43M","-0.04%"
"Aug 26, 2016","2,037.50","2,036.74","2,039.91","2,027.68","288.18M","-0.27%"
"Aug 29, 2016","2,032.35","2,028.64","2,034.63","2,024.93","316.97M","-0.25%"
"Aug 30, 2016","2,039.74","2,038.60","2,049.99","2,036.76","378.56M","0.36%"
"Aug 31, 2016","2,034.65","2,038.58","2,041.17","2,027.24","400.95M","-0.25%"
"Sep 01, 2016","2,032.72","2,022.96","2,032.72","2,016.47","300.51M","-0.09%"
"Sep 02, 2016","2,038.31","2,033.92","2,039.18","2,030.17","342.63M","0.28%"
"Sep 05, 2016","2,060.08","2,049.19","2,061.00","2,047.49","572.97M","1.07%"
"Sep 06, 2016","2,066.53","2,058.21","2,067.77","2,057.26","462.55M","0.31%"
"Sep 07, 2016","2,061.88","2,068.81","2,073.89","2,061.88","687.16M","-0.23%"
"Sep 08, 2016","2,063.73","2,064.96","2,070.66","2,053.20","656.65M","0.09%"
"Sep 09, 2016","2,037.87","2,048.94","2,049.30","2,029.46","392.68M","-1.25%"
"Sep 12, 2016","1,991.48","2,003.67","2,011.04","1,991.47","422.88M","-2.28%"
"Sep 13, 2016","1,999.36","2,011.93","2,013.03","1,997.58","437.42M","0.40%"
"Sep 19, 2016","2,015.78","1,997.43","2,019.45","1,997.10","434.44M","0.82%"
"Sep 20, 2016","2,025.71","2,014.50","2,026.56","2,010.25","362.34M","0.49%"
"Sep 21, 2016","2,035.99","2,022.81","2,035.99","2,021.78","525.10M","0.51%"
"Sep 22, 2016","2,049.70","2,050.31","2,060.26","2,048.80","447.59M","0.67%"
"Sep 23, 2016","2,054.07","2,053.22","2,057.35","2,048.96","494.11M","0.21%"
"Sep 26, 2016","2,047.11","2,052.76","2,060.71","2,042.70","359.62M","-0.34%"
"Sep 27, 2016","2,062.82","2,037.32","2,064.89","2,031.13","664.04M","0.77%"
"Sep 28, 2016","2,053.06","2,062.57","2,062.98","2,051.68","546.45M","-0.47%"
"Sep 29, 2016","2,068.72","2,063.74","2,072.09","2,063.74","416.17M","0.76%"
"Sep 30, 2016","2,043.63","2,054.25","2,056.33","2,042.77","326.39M","-1.21%"
"Oct 04, 2016","2,054.86","2,056.94","2,059.25","2,050.46","318.85M","0.55%"
"Oct 05, 2016","2,053.00","2,043.37","2,056.01","2,036.87","292.34M","-0.09%"
"Oct 06, 2016","2,065.30","2,069.30","2,070.43","2,055.83","337.71M","0.60%"
"Oct 07, 2016","2,053.80","2,065.95","2,067.49","2,051.60","422.45M","-0.56%"
"Oct 10, 2016","2,056.82","2,047.19","2,058.73","2,039.99","314.90M","0.15%"
"Oct 11, 2016","2,031.93","2,053.29","2,060.78","2,030.51","343.22M","-1.21%"
"Oct 12, 2016","2,033.73","2,022.97","2,037.02","2,022.39","297.37M","0.09%"
"Oct 13, 2016","2,015.44","2,033.99","2,035.93","2,014.89","440.26M","-0.90%"
"Oct 14, 2016","2,022.66","2,021.66","2,028.76","2,021.11","458.90M","0.36%"
"Oct 17, 2016","2,027.61","2,028.93","2,033.56","2,011.81","333.40M","0.24%"
"Oct 18, 2016","2,040.43","2,027.81","2,040.72","2,026.47","305.93M","0.63%"
"Oct 19, 2016","2,040.94","2,036.18","2,050.51","2,035.90","321.94M","0.02%"
"Oct 20, 2016","2,040.60","2,044.12","2,048.25","2,036.54","276.00M","-0.02%"
"Oct 21, 2016","2,033.00","2,039.40","2,040.40","2,029.79","260.36M","-0.37%"
"Oct 24, 2016","2,047.74","2,037.19","2,047.74","2,036.77","252.04M","0.73%"
"Oct 25, 2016","2,037.17","2,042.29","2,042.65","2,031.25","299.10M","-0.52%"
"Oct 26, 2016","2,013.89","2,030.37","2,030.37","2,002.29","392.40M","-1.14%"
"Oct 27, 2016","2,024.12","2,018.24","2,026.33","2,015.66","298.69M","0.51%"
"Oct 28, 2016","2,019.42","2,021.97","2,026.85","2,015.72","270.53M","-0.23%"
"Oct 31, 2016","2,008.19","2,011.29","2,016.01","2,005.95","400.66M","-0.56%"
"Nov 01, 2016","2,007.39","2,003.41","2,010.51","1,990.45","321.78M","-0.04%"
"Nov 02, 2016","1,978.94","1,995.41","1,997.46","1,976.34","333.53M","-1.42%"
"Nov 03, 2016","1,983.80","1,974.93","1,988.82","1,973.58","272.73M","0.25%"
"Nov 04, 2016","1,982.02","1,983.87","1,985.29","1,976.57","227.78M","-0.09%"
"Nov 07, 2016","1,997.58","1,997.58","2,001.74","1,992.14","210.33M","0.79%"
"Nov 08, 2016","2,003.38","2,009.56","2,010.17","1,994.33","239.58M","0.29%"
"Nov 09, 2016","1,958.38","2,008.08","2,015.23","1,931.07","709.04M","-2.25%"
"Nov 10, 2016","2,002.60","1,989.85","2,002.60","1,983.26","433.88M","2.26%"
"Nov 11, 2016","1,984.43","1,988.87","1,994.05","1,982.15","386.86M","-0.91%"
"Nov 14, 2016","1,974.40","1,982.93","1,988.65","1,974.27","352.12M","-0.51%"
"Nov 15, 2016","1,967.53","1,977.33","1,978.94","1,967.21","375.66M","-0.35%"
"Nov 16, 2016","1,979.65","1,980.82","1,985.67","1,976.63","306.50M","0.62%"
"Nov 17, 2016","1,980.55","1,976.21","1,983.87","1,968.80","272.17M","0.05%"
"Nov 18, 2016","1,974.58","1,983.07","1,983.26","1,968.13","306.96M","-0.30%"
"Nov 21, 2016","1,966.05","1,971.03","1,976.23","1,962.42","223.51M","-0.43%"
"Nov 22, 2016","1,983.47","1,976.07","1,986.82","1,974.05","231.37M","0.89%"
"Nov 23, 2016","1,987.95","1,987.64","1,996.65","1,981.22","308.20M","0.23%"
"Nov 24, 2016","1,971.26","1,985.11","1,988.96","1,968.50","235.44M","-0.84%"
"Nov 25, 2016","1,974.46","1,972.60","1,978.45","1,969.09","201.94M","0.16%"
"Nov 28, 2016","1,978.13","1,976.58","1,983.43","1,966.78","213.58M","0.19%"
"Nov 29, 2016","1,978.39","1,977.10","1,982.53","1,972.31","214.57M","0.01%"
"Nov 30, 2016","1,983.48","1,980.38","1,988.44","1,977.09","233.09M","0.26%"
"Dec 01, 2016","1,983.75","1,987.48","1,989.08","1,979.67","217.88M","0.01%"
"Dec 02, 2016","1,970.61","1,980.14","1,981.64","1,966.42","243.18M","-0.66%"
"Dec 05, 2016","1,963.36","1,965.71","1,971.24","1,960.65","237.19M","-0.37%"
"Dec 06, 2016","1,989.86","1,976.51","1,993.47","1,976.51","214.65M","1.35%"
"Dec 07, 2016","1,991.89","1,995.69","1,997.62","1,987.26","204.41M","0.10%"
"Dec 08, 2016","2,031.07","2,008.31","2,031.07","2,007.57","239.43M","1.97%"
"Dec 09, 2016","2,024.69","2,024.52","2,026.83","2,019.79","225.66M","-0.31%"
"Dec 12, 2016","2,027.24","2,031.95","2,031.95","2,020.97","289.80M","0.13%"
"Dec 13, 2016","2,035.98","2,026.39","2,035.99","2,023.61","383.36M","0.43%"
"Dec 14, 2016","2,036.87","2,043.07","2,044.42","2,031.18","384.03M","0.04%"
"Dec 15, 2016","2,036.65","2,022.14","2,040.62","2,021.76","300.19M","-0.01%"
"Dec 16, 2016","2,042.24","2,037.35","2,043.60","2,033.23","289.71M","0.27%"
"Dec 19, 2016","2,038.39","2,039.40","2,046.03","2,037.04","249.87M","-0.19%"
"Dec 20, 2016","2,041.94","2,044.87","2,047.38","2,040.81","314.22M","0.17%"
"Dec 21, 2016","2,037.96","2,049.47","2,053.46","2,037.96","284.57M","-0.19%"
"Dec 22, 2016","2,035.73","2,041.61","2,042.90","2,033.99","275.10M","-0.11%"
"Dec 23, 2016","2,035.90","2,036.17","2,037.71","2,031.54","310.88M","0.01%"
"Dec 26, 2016","2,037.75","2,038.33","2,039.76","2,034.80","366.64M","0.09%"
"Dec 27, 2016","2,042.17","2,040.74","2,044.43","2,037.12","384.03M","0.22%"
"Dec 28, 2016","2,024.49","2,021.86","2,029.69","2,020.86","356.59M","-0.87%"
"Dec 29, 2016","2,026.46","2,020.42","2,026.57","2,016.25","264.52M","0.10%"
"Jan 02, 2017","2,026.16","2,022.23","2,031.79","2,015.68","229.88M","-0.01%"
"Jan 03, 2017","2,043.97","2,034.31","2,044.07","2,028.47","268.13M","0.88%"
"Jan 04, 2017","2,045.64","2,046.29","2,046.29","2,040.61","371.49M","0.08%"
"Jan 05, 2017","2,041.95","2,045.52","2,046.50","2,039.49","541.34M","-0.18%"
"Jan 06, 2017","2,049.12","2,048.11","2,051.84","2,045.66","455.35M","0.35%"
"Jan 09, 2017","2,048.78","2,053.18","2,053.18","2,046.47","398.29M","-0.02%"
"Jan 10, 2017","2,045.12","2,043.30","2,046.78","2,039.50","512.66M","-0.18%"
"Jan 11, 2017","2,075.17","2,048.08","2,079.70","2,047.56","335.53M","1.47%"
"Jan 12, 2017","2,087.14","2,077.69","2,087.14","2,073.89","555.84M","0.58%"
"Jan 13, 2017","2,076.79","2,077.12","2,080.94","2,073.44","518.28M","-0.50%"
"Jan 16, 2017","2,064.17","2,077.03","2,080.05","2,058.93","683.93M","-0.61%"
"Jan 17, 2017","2,071.87","2,067.52","2,078.80","2,065.53","601.44M","0.37%"
"Jan 18, 2017","2,070.54","2,073.77","2,075.23","2,058.35","530.13M","-0.06%"
"Jan 19, 2017","2,072.79","2,085.61","2,091.02","2,065.03","415.67M","0.11%"
"Jan 20, 2017","2,065.61","2,065.54","2,072.32","2,064.00","392.65M","-0.35%"
"Jan 23, 2017","2,065.99","2,067.62","2,073.80","2,058.91","444.86M","0.02%"
"Jan 24, 2017","2,065.76","2,070.22","2,072.66","2,058.59","312.41M","-0.01%"
"Jan 25, 2017","2,066.94","2,075.33","2,077.72","2,062.96","310.24M","0.06%"
"Jan 26, 2017","2,083.59","2,074.77","2,088.60","2,068.50","257.92M","0.81%"
"Jan 31, 2017","2,067.57","2,077.66","2,079.97","2,067.57","288.28M","-0.77%"
"Feb 01, 2017","2,080.48","2,075.31","2,082.70","2,073.97","452.53M","0.62%"
"Feb 02, 2017","2,071.01","2,080.23","2,092.45","2,067.76","825.48M","-0.46%"
"Feb 03, 2017","2,073.16","2,075.90","2,079.85","2,064.05","392.58M","0.10%"
"Feb 06, 2017","2,077.66","2,085.73","2,088.37","2,073.03","315.32M","0.22%"
"Feb 07, 2017","2,075.21","2,077.80","2,079.23","2,071.05","271.81M","-0.12%"
"Feb 08, 2017","2,065.08","2,072.58","2,072.58","2,052.29","266.72M","-0.49%"
"Feb 09, 2017","2,065.88","2,067.15","2,072.69","2,062.12","236.01M","0.04%"
"Feb 10, 2017","2,075.08","2,075.80","2,080.74","2,072.23","314.68M","0.45%"
"Feb 13, 2017","2,078.65","2,074.94","2,078.66","2,070.36","289.68M","0.17%"
"Feb 14, 2017","2,074.57","2,079.30","2,081.59","2,068.16","332.37M","-0.20%"
"Feb 15, 2017","2,083.86","2,073.60","2,087.69","2,069.89","338.04M","0.45%"
"Feb 16, 2017","2,081.84","2,088.09","2,092.59","2,078.35","330.47M","-0.10%"
"Feb 17, 2017","2,080.58","2,072.57","2,081.18","2,072.57","301.52M","-0.06%"
"Feb 20, 2017","2,084.39","2,084.16","2,085.59","2,077.13","297.20M","0.18%"
"Feb 21, 2017","2,102.93","2,085.97","2,108.48","2,085.00","292.54M","0.89%"
"Feb 22, 2017","2,106.61","2,106.42","2,108.98","2,101.56","312.22M","0.18%"
"Feb 23, 2017","2,107.63","2,106.15","2,108.99","2,103.11","430.85M","0.05%"
"Feb 24, 2017","2,094.12","2,106.43","2,107.83","2,090.05","385.40M","-0.64%"
"Feb 27, 2017","2,085.52","2,095.47","2,097.24","2,084.08","343.70M","-0.41%"
"Feb 28, 2017","2,091.64","2,087.26","2,094.41","2,084.36","399.82M","0.29%"
"Mar 02, 2017","2,102.65","2,105.19","2,112.58","2,096.31","434.71M","0.53%"
"Mar 03, 2017","2,078.75","2,090.92","2,091.59","2,072.09","425.94M","-1.14%"
"Mar 06, 2017","2,081.36","2,073.20","2,083.80","2,067.68","431.44M","0.13%"
"Mar 07, 2017","2,094.05","2,080.77","2,096.79","2,079.16","277.83M","0.61%"
"Mar 08, 2017","2,095.41","2,092.27","2,101.56","2,088.19","381.44M","0.06%"
"Mar 09, 2017","2,091.06","2,098.29","2,100.08","2,090.73","408.23M","-0.21%"
"Mar 10, 2017","2,097.35","2,088.67","2,102.05","2,082.31","500.86M","0.30%"
"Mar 13, 2017","2,117.59","2,102.37","2,122.88","2,100.91","382.13M","0.97%"
"Mar 14, 2017","2,133.78","2,127.12","2,135.50","2,124.42","365.08M","0.76%"
"Mar 15, 2017","2,133.00","2,128.42","2,135.38","2,127.26","374.70M","-0.04%"
"Mar 16, 2017","2,150.08","2,154.98","2,156.85","2,143.01","402.42M","0.80%"
"Mar 17, 2017","2,164.58","2,150.47","2,164.59","2,148.86","302.79M","0.67%"
"Mar 20, 2017","2,157.01","2,160.32","2,160.57","2,151.51","264.95M","-0.35%"
"Mar 21, 2017","2,178.38","2,162.95","2,181.99","2,160.25","303.94M","0.99%"
"Mar 22, 2017","2,168.30","2,159.97","2,170.00","2,158.96","394.43M","-0.46%"
"Mar 23, 2017","2,172.72","2,174.09","2,182.42","2,170.56","358.61M","0.20%"
"Mar 24, 2017","2,168.95","2,171.36","2,179.34","2,163.34","358.67M","-0.17%"
"Mar 27, 2017","2,155.66","2,161.17","2,165.25","2,153.14","395.86M","-0.61%"
"Mar 28, 2017","2,163.31","2,166.58","2,169.14","2,157.71","393.97M","0.35%"
"Mar 29, 2017","2,166.98","2,172.31","2,172.31","2,162.04","626.79M","0.17%"
"Mar 30, 2017","2,164.64","2,170.18","2,174.16","2,159.16","643.56M","-0.11%"
"Mar 31, 2017","2,160.23","2,166.62","2,166.93","2,159.80","441.64M","-0.20%"
"Apr 03, 2017","2,167.51","2,166.04","2,171.33","2,161.26","398.51M","0.34%"
"Apr 04, 2017","2,161.10","2,165.23","2,166.94","2,156.89","522.09M","-0.30%"
